SEQ,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE,fecha_measure,hora,num_dia,num_dia_sem,nom_dia,mes_nombre,mes,trimestre,anio
6416,2580,2019-11-15T22:34:15.315024Z,APPROVED,PLASTIC,0.32,10600,30,,"",,2019-11-15,16,15,5,vie,nov,11,4,2019
6417,2580,2019-11-16T21:20:47.380819Z,DELIVERED,"",,,,,53100,3,2019-11-16,15,16,6,sáb,nov,11,4,2019
6418,2580,2019-11-26T14:16:33.575002Z,TXN,"",,,,8486.61499274364,"",,2019-11-26,8,26,2,mar,nov,11,4,2019
6419,2580,2019-11-27T02:02:32.017488Z,TXN,"",,,,2216.09501728428,"",,2019-11-27,20,26,2,mar,nov,11,4,2019
6420,2580,2019-12-01T10:54:16.094707Z,TXN,"",,,,2710.27034027386,"",,2019-12-01,4,1,7,dom,dic,12,4,2019
6421,2580,2019-12-03T04:49:40.256400Z,TXN,"",,,,1706.55939696438,"",,2019-12-03,22,2,1,lun,dic,12,4,2019
6422,2580,2019-12-03T05:28:55.364966Z,TXN,"",,,,836.92643511155,"",,2019-12-03,23,2,1,lun,dic,12,4,2019
6423,2582,2019-11-22T19:21:58.111862Z,RESPONSE,"",,,,,"",,2019-11-22,13,22,5,vie,nov,11,4,2019
6424,2582,2019-11-27T01:34:59.388701Z,RISK,"",,,,,"",,2019-11-27,19,26,2,mar,nov,11,4,2019
6425,2582,2019-11-30T05:53:14.268624Z,APPROVED,PLASTIC,0.4,5200,33,,"",,2019-11-30,23,29,5,vie,nov,11,4,2019
6426,2582,2019-11-30T12:50:42.481392Z,DELIVERED,"",,,,,53100,1,2019-11-30,6,30,6,sáb,nov,11,4,2019
6427,2582,2019-12-02T01:57:03.972240Z,TXN,"",,,,207.064072368812,"",,2019-12-02,19,1,7,dom,dic,12,4,2019
6428,2582,2019-12-07T07:52:55.490246Z,TXN,"",,,,96.4588106549681,"",,2019-12-07,1,7,6,sáb,dic,12,4,2019
6429,2582,2019-12-07T15:28:29.038224Z,TXN,"",,,,85.578659612429,"",,2019-12-07,9,7,6,sáb,dic,12,4,2019
6430,2582,2019-12-10T13:07:38.181734Z,TXN,"",,,,82.9430640317919,"",,2019-12-10,7,10,2,mar,dic,12,4,2019
6431,2582,2019-12-10T17:17:25.919750Z,TXN,"",,,,216.523777824933,"",,2019-12-10,11,10,2,mar,dic,12,4,2019
6432,2584,2019-11-26T23:36:49.654829Z,RESPONSE,"",,,,,"",,2019-11-26,17,26,2,mar,nov,11,4,2019
6433,2584,2019-11-28T01:48:06.773674Z,RISK,"",,,,,"",,2019-11-28,19,27,3,mié,nov,11,4,2019
6434,2584,2019-11-29T16:53:21.961133Z,APPROVED,PLASTIC,0.48,24200,47,,"",,2019-11-29,10,29,5,vie,nov,11,4,2019
6435,2584,2019-11-29T21:03:47.392358Z,DELIVERED,"",,,,,53100,1,2019-11-29,15,29,5,vie,nov,11,4,2019
6436,2584,2019-12-03T07:58:24.016915Z,TXN,"",,,,3743.98435430431,"",,2019-12-03,1,3,2,mar,dic,12,4,2019
6437,2584,2019-12-03T23:24:52.567488Z,TXN,"",,,,309.468071742592,"",,2019-12-03,17,3,2,mar,dic,12,4,2019
6438,2584,2019-12-04T04:40:50.746397Z,TXN,"",,,,59.7796421819885,"",,2019-12-04,22,3,2,mar,dic,12,4,2019
6439,2584,2019-12-09T11:31:23.462775Z,TXN,"",,,,18.716028588576,"",,2019-12-09,5,9,1,lun,dic,12,4,2019
6440,2585,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
6441,2587,2019-12-19T10:26:37.782010Z,RESPONSE,"",,,,,"",,2019-12-19,4,19,4,jue,dic,12,4,2019
6442,2587,2019-12-23T14:50:49.450042Z,RISK,"",,,,,"",,2019-12-23,8,23,1,lun,dic,12,4,2019
6443,2587,2019-12-26T07:27:38.838643Z,APPROVED,PLASTIC,0.37,4000,38,,"",,2019-12-26,1,26,4,jue,dic,12,4,2019
6444,2587,2019-12-28T21:23:21.533712Z,DELIVERED,"",,,,,53100,4,2019-12-28,15,28,6,sáb,dic,12,4,2019
6445,2587,2020-11-30T23:44:09.063542Z,TXN,"",,,,316.436996272542,"",,2020-11-30,17,30,1,lun,nov,11,4,2020
6446,2587,2020-12-03T19:04:54.283267Z,TXN,"",,,,60.6136310817578,"",,2020-12-03,13,3,4,jue,dic,12,4,2020
6447,2587,2020-12-04T02:19:08.203008Z,TXN,"",,,,1494.72491082462,"",,2020-12-04,20,3,4,jue,dic,12,4,2020
6448,2587,2020-12-04T17:41:55.826448Z,TXN,"",,,,153.284998089367,"",,2020-12-04,11,4,5,vie,dic,12,4,2020
6449,2589,2019-12-07T07:29:03.583824Z,RESPONSE,"",,,,,"",,2019-12-07,1,7,6,sáb,dic,12,4,2019
6450,2589,2019-12-09T12:15:43.643002Z,RISK,"",,,,,"",,2019-12-09,6,9,1,lun,dic,12,4,2019
6451,2589,2019-12-23T11:25:58.479888Z,REJECTED,USAGE,,,,,"",,2019-12-23,5,23,1,lun,dic,12,4,2019
6452,2590,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
6453,2593,2019-11-25T19:44:15.611165Z,RESPONSE,"",,,,,"",,2019-11-25,13,25,1,lun,nov,11,4,2019
6454,2593,2019-11-26T22:27:01.583827Z,RISK,"",,,,,"",,2019-11-26,16,26,2,mar,nov,11,4,2019
6455,2593,2019-11-30T01:16:43.062298Z,APPROVED,DIGITAL,0.37,2200,35,,"",,2019-11-30,19,29,5,vie,nov,11,4,2019
6456,2593,2019-12-02T15:34:48.500890Z,TXN,"",,,,107.941932819546,"",,2019-12-02,9,2,1,lun,dic,12,4,2019
6457,2593,2019-12-02T16:58:56.828698Z,TXN,"",,,,3562.60352749398,"",,2019-12-02,10,2,1,lun,dic,12,4,2019
6458,2593,2019-12-04T03:12:50.964653Z,TXN,"",,,,8238.82113569611,"",,2019-12-04,21,3,2,mar,dic,12,4,2019
6459,2593,2019-12-08T00:44:33.665798Z,TXN,"",,,,206.195480401066,"",,2019-12-08,18,7,6,sáb,dic,12,4,2019
6460,2593,2019-12-08T21:40:21.875117Z,TXN,"",,,,3.29511051691103,"",,2019-12-08,15,8,7,dom,dic,12,4,2019
6461,2596,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
6462,2600,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
6463,2601,2019-11-11T16:31:18.256282Z,RESPONSE,"",,,,,"",,2019-11-11,10,11,1,lun,nov,11,4,2019
6464,2601,2019-11-13T11:34:28.390051Z,RISK,"",,,,,"",,2019-11-13,5,13,3,mié,nov,11,4,2019
6465,2601,2019-11-16T11:52:05.557382Z,APPROVED,PLASTIC,0.43,41700,45,,"",,2019-11-16,5,16,6,sáb,nov,11,4,2019
6466,2601,2019-11-16T23:18:42.772205Z,DELIVERED,"",,,,,44100,1,2019-11-16,17,16,6,sáb,nov,11,4,2019
6467,2601,2019-12-02T23:50:57.456903Z,TXN,"",,,,18.2426427795108,"",,2019-12-02,17,2,1,lun,dic,12,4,2019
6468,2601,2019-12-03T01:43:53.620378Z,TXN,"",,,,133.438250647447,"",,2019-12-03,19,2,1,lun,dic,12,4,2019
6469,2601,2019-12-04T04:51:11.448490Z,TXN,"",,,,53.9117756078358,"",,2019-12-04,22,3,2,mar,dic,12,4,2019
6470,2601,2019-12-05T01:16:20.577907Z,TXN,"",,,,5.49033397619792,"",,2019-12-05,19,4,3,mié,dic,12,4,2019
6471,2601,2019-12-05T06:46:23.909174Z,TXN,"",,,,225.039447486677,"",,2019-12-05,0,5,4,jue,dic,12,4,2019
6472,2602,2019-12-31T20:05:22.149456Z,RESPONSE,"",,,,,"",,2019-12-31,14,31,2,mar,dic,12,4,2019
6473,2602,2020-01-01T13:07:37.914586Z,RISK,"",,,,,"",,2020-01-01,7,1,3,mié,ene,1,1,2020
6474,2602,2020-01-02T05:12:52.933680Z,APPROVED,PLASTIC,0.44,10700,41,,"",,2020-01-02,23,1,3,mié,ene,1,1,2020
6475,2602,2020-01-04T05:49:13.535846Z,DELIVERED,"",,,,,64000,1,2020-01-04,23,3,5,vie,ene,1,1,2020
6476,2602,2020-01-06T09:03:27.746122Z,TXN,"",,,,116.637236794235,"",,2020-01-06,3,6,1,lun,ene,1,1,2020
6477,2602,2020-01-11T15:59:00.575405Z,TXN,"",,,,4.45914041194136,"",,2020-01-11,9,11,6,sáb,ene,1,1,2020
6478,2602,2020-01-11T19:28:05.790173Z,TXN,"",,,,419.559415846069,"",,2020-01-11,13,11,6,sáb,ene,1,1,2020
6479,2602,2020-01-16T04:49:13.059408Z,TXN,"",,,,839.049264297121,"",,2020-01-16,22,15,3,mié,ene,1,1,2020
6480,2604,2019-11-24T11:34:14.157638Z,RESPONSE,"",,,,,"",,2019-11-24,5,24,7,dom,nov,11,4,2019
6481,2604,2019-12-06T18:26:21.548026Z,RISK,"",,,,,"",,2019-12-06,12,6,5,vie,dic,12,4,2019
6482,2604,2019-12-09T05:27:50.561251Z,REJECTED,EMPTY,,,,,"",,2019-12-09,23,8,7,dom,dic,12,4,2019
6483,2609,2019-11-12T08:50:44.427264Z,RESPONSE,"",,,,,"",,2019-11-12,2,12,2,mar,nov,11,4,2019
6484,2609,2019-11-12T11:47:02.471885Z,RISK,"",,,,,"",,2019-11-12,5,12,2,mar,nov,11,4,2019
6485,2609,2019-11-13T05:17:26.241072Z,APPROVED,PLASTIC,0.4,7400,35,,"",,2019-11-13,23,12,2,mar,nov,11,4,2019
6486,2609,2019-11-13T16:12:01.788480Z,DELIVERED,"",,,,,11560,3,2019-11-13,10,13,3,mié,nov,11,4,2019
6487,2609,2019-11-13T19:07:23.868797Z,TXN,"",,,,15.7361008496872,"",,2019-11-13,13,13,3,mié,nov,11,4,2019
6488,2609,2019-11-14T00:06:57.046320Z,TXN,"",,,,453.068486263037,"",,2019-11-14,18,13,3,mié,nov,11,4,2019
6489,2609,2019-11-14T11:07:15.296131Z,TXN,"",,,,413.602308472328,"",,2019-11-14,5,14,4,jue,nov,11,4,2019
6490,2610,2019-11-11T12:40:25.904899Z,RESPONSE,"",,,,,"",,2019-11-11,6,11,1,lun,nov,11,4,2019
6491,2610,2019-11-12T17:45:30.358426Z,RISK,"",,,,,"",,2019-11-12,11,12,2,mar,nov,11,4,2019
6492,2610,2019-11-13T22:00:56.236665Z,APPROVED,DIGITAL,0.32,24600,35,,"",,2019-11-13,16,13,3,mié,nov,11,4,2019
6493,2610,2019-12-06T08:07:37.730928Z,TXN,"",,,,43.7042714821804,"",,2019-12-06,2,6,5,vie,dic,12,4,2019
6494,2610,2019-12-21T10:24:54.588010Z,TXN,"",,,,78.602587111324,"",,2019-12-21,4,21,6,sáb,dic,12,4,2019
6495,2610,2019-12-24T02:43:54.512400Z,TXN,"",,,,486.512091756764,"",,2019-12-24,20,23,1,lun,dic,12,4,2019
6496,2611,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
6497,2612,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
6498,2613,2019-11-14T06:03:23.720918Z,RESPONSE,"",,,,,"",,2019-11-14,0,14,4,jue,nov,11,4,2019
6499,2613,2019-11-15T10:09:16.992490Z,RISK,"",,,,,"",,2019-11-15,4,15,5,vie,nov,11,4,2019
6500,2613,2019-11-16T11:39:37.714666Z,REJECTED,INCOME,,,,,"",,2019-11-16,5,16,6,sáb,nov,11,4,2019
6501,2617,2019-11-15T00:06:23.036688Z,RESPONSE,"",,,,,"",,2019-11-15,18,14,4,jue,nov,11,4,2019
6502,2617,2019-11-15T21:41:35.901946Z,RISK,"",,,,,"",,2019-11-15,15,15,5,vie,nov,11,4,2019
6503,2617,2019-11-16T16:20:15.421747Z,APPROVED,PLASTIC,0.35,9600,35,,"",,2019-11-16,10,16,6,sáb,nov,11,4,2019
6504,2617,2019-11-17T13:35:15.380822Z,DELIVERED,"",,,,,53100,3,2019-11-17,7,17,7,dom,nov,11,4,2019
6505,2617,2020-11-13T15:07:08.497949Z,TXN,"",,,,1200.83520104856,"",,2020-11-13,9,13,5,vie,nov,11,4,2020
6506,2617,2020-11-17T05:01:39.431424Z,TXN,"",,,,18.0977524832759,"",,2020-11-17,23,16,1,lun,nov,11,4,2020
6507,2617,2020-11-17T11:11:53.799014Z,TXN,"",,,,77.0422394566213,"",,2020-11-17,5,17,2,mar,nov,11,4,2020
6508,2617,2020-11-27T07:04:14.547734Z,TXN,"",,,,110.750129052094,"",,2020-11-27,1,27,5,vie,nov,11,4,2020
6509,2618,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
6510,2619,2019-11-11T20:17:03.164842Z,RESPONSE,"",,,,,"",,2019-11-11,14,11,1,lun,nov,11,4,2019
6511,2619,2019-11-15T15:54:53.287459Z,RISK,"",,,,,"",,2019-11-15,9,15,5,vie,nov,11,4,2019
6512,2619,2019-11-15T23:38:18.889699Z,APPROVED,PLASTIC,0.43,4400,47,,"",,2019-11-15,17,15,5,vie,nov,11,4,2019
6513,2619,2019-11-30T04:38:05.051069Z,DELIVERED,"",,,,,53100,3,2019-11-30,22,29,5,vie,nov,11,4,2019
6514,2619,2019-11-30T06:33:47.786314Z,TXN,"",,,,13.1568811621767,"",,2019-11-30,0,30,6,sáb,nov,11,4,2019
6515,2619,2019-12-03T14:07:11.839786Z,TXN,"",,,,8328.26021034965,"",,2019-12-03,8,3,2,mar,dic,12,4,2019
6516,2619,2019-12-03T15:54:16.617831Z,TXN,"",,,,22.353267955851,"",,2019-12-03,9,3,2,mar,dic,12,4,2019
6517,2620,2019-11-11T21:58:15.157430Z,RESPONSE,"",,,,,"",,2019-11-11,15,11,1,lun,nov,11,4,2019
6518,2620,2019-11-14T12:40:08.187542Z,RISK,"",,,,,"",,2019-11-14,6,14,4,jue,nov,11,4,2019
6519,2620,2019-11-15T11:49:21.968918Z,REJECTED,MOP,,,,,"",,2019-11-15,5,15,5,vie,nov,11,4,2019
6520,2621,2019-11-17T11:48:49.869936Z,RESPONSE,"",,,,,"",,2019-11-17,5,17,7,dom,nov,11,4,2019
6521,2621,2019-11-19T21:26:33.366509Z,RISK,"",,,,,"",,2019-11-19,15,19,2,mar,nov,11,4,2019
6522,2621,2019-11-20T04:53:57.402067Z,APPROVED,PLASTIC,0.47,5400,48,,"",,2019-11-20,22,19,2,mar,nov,11,4,2019
6523,2621,2019-11-20T20:31:15.898109Z,DELIVERED,"",,,,,44100,2,2019-11-20,14,20,3,mié,nov,11,4,2019
6524,2621,2020-03-06T23:36:28.468771Z,TXN,"",,,,37.2038709560657,"",,2020-03-06,17,6,5,vie,mar,3,1,2020
6525,2621,2020-03-11T05:31:28.039210Z,TXN,"",,,,108.72679165094,"",,2020-03-11,23,10,2,mar,mar,3,1,2020
6526,2621,2020-03-11T15:30:50.169514Z,TXN,"",,,,3086.96863419518,"",,2020-03-11,9,11,3,mié,mar,3,1,2020
6527,2621,2020-03-12T20:24:44.853955Z,TXN,"",,,,860.223258331732,"",,2020-03-12,14,12,4,jue,mar,3,1,2020
6528,2621,2020-04-24T10:53:28.845168Z,TXN,"",,,,4772.11067557648,"",,2020-04-24,5,24,5,vie,abr,4,2,2020
6529,2622,2019-11-11T08:07:31.629965Z,RESPONSE,"",,,,,"",,2019-11-11,2,11,1,lun,nov,11,4,2019
6530,2622,2019-11-12T17:10:17.961629Z,RISK,"",,,,,"",,2019-11-12,11,12,2,mar,nov,11,4,2019
6531,2622,2019-11-16T19:06:52.638134Z,APPROVED,DIGITAL,0.48,45400,31,,"",,2019-11-16,13,16,6,sáb,nov,11,4,2019
6532,2622,2019-11-21T02:11:16.363536Z,TXN,"",,,,214.930674864585,"",,2019-11-21,20,20,3,mié,nov,11,4,2019
6533,2622,2019-11-21T18:05:42.523210Z,TXN,"",,,,2156.04453152921,"",,2019-11-21,12,21,4,jue,nov,11,4,2019
6534,2622,2019-11-21T23:16:48.558058Z,TXN,"",,,,3.85814664495287,"",,2019-11-21,17,21,4,jue,nov,11,4,2019
6535,2622,2019-11-24T00:43:19.299936Z,TXN,"",,,,956.359360481148,"",,2019-11-24,18,23,6,sáb,nov,11,4,2019
6536,2623,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
6537,2624,2019-11-15T17:38:32.057059Z,RESPONSE,"",,,,,"",,2019-11-15,11,15,5,vie,nov,11,4,2019
6538,2624,2019-11-16T20:15:26.860032Z,RISK,"",,,,,"",,2019-11-16,14,16,6,sáb,nov,11,4,2019
6539,2624,2019-11-20T23:49:47.105702Z,APPROVED,PLASTIC,0.41,5100,48,,"",,2019-11-20,17,20,3,mié,nov,11,4,2019
6540,2624,2019-11-23T07:28:06.984912Z,DELIVERED,"",,,,,53100,1,2019-11-23,1,23,6,sáb,nov,11,4,2019
6541,2624,2019-12-06T05:03:13.810118Z,TXN,"",,,,589.212717815035,"",,2019-12-06,23,5,4,jue,dic,12,4,2019
6542,2624,2020-01-23T04:01:46.050153Z,TXN,"",,,,1480.66969119318,"",,2020-01-23,22,22,3,mié,ene,1,1,2020
6543,2630,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
6544,2631,2019-11-11T07:02:28.965811Z,RESPONSE,"",,,,,"",,2019-11-11,1,11,1,lun,nov,11,4,2019
6545,2631,2019-11-14T02:03:40.491648Z,RISK,"",,,,,"",,2019-11-14,20,13,3,mié,nov,11,4,2019
6546,2631,2019-11-14T14:28:54.974698Z,APPROVED,PLASTIC,0.45,3400,41,,"",,2019-11-14,8,14,4,jue,nov,11,4,2019
6547,2631,2019-11-15T11:02:23.359862Z,DELIVERED,"",,,,,53100,2,2019-11-15,5,15,5,vie,nov,11,4,2019
6548,2631,2019-11-17T10:55:36.082013Z,TXN,"",,,,4781.54236772601,"",,2019-11-17,4,17,7,dom,nov,11,4,2019
6549,2631,2019-12-23T12:19:00.991920Z,TXN,"",,,,456.30218023487,"",,2019-12-23,6,23,1,lun,dic,12,4,2019
6550,2631,2019-12-28T05:26:08.340893Z,TXN,"",,,,320.859454054448,"",,2019-12-28,23,27,5,vie,dic,12,4,2019
6551,2631,2019-12-31T08:55:30.745027Z,TXN,"",,,,459.527029151652,"",,2019-12-31,2,31,2,mar,dic,12,4,2019
6552,2632,2019-11-11T09:04:24.997267Z,RESPONSE,"",,,,,"",,2019-11-11,3,11,1,lun,nov,11,4,2019
6553,2632,2019-11-21T08:23:00.349958Z,RISK,"",,,,,"",,2019-11-21,2,21,4,jue,nov,11,4,2019
6554,2632,2019-11-22T08:41:26.984573Z,REJECTED,EMPTY,,,,,"",,2019-11-22,2,22,5,vie,nov,11,4,2019
6555,2635,2019-11-11T18:56:02.083373Z,RESPONSE,"",,,,,"",,2019-11-11,12,11,1,lun,nov,11,4,2019
6556,2635,2019-11-14T02:13:04.656259Z,RISK,"",,,,,"",,2019-11-14,20,13,3,mié,nov,11,4,2019
6557,2635,2019-11-14T08:55:18.474586Z,APPROVED,DIGITAL,0.33,6200,30,,"",,2019-11-14,2,14,4,jue,nov,11,4,2019
6558,2635,2019-11-14T09:01:03.064742Z,TXN,"",,,,196.054672021609,"",,2019-11-14,3,14,4,jue,nov,11,4,2019
6559,2635,2019-11-14T12:34:56.466883Z,TXN,"",,,,24.2557588220189,"",,2019-11-14,6,14,4,jue,nov,11,4,2019
6560,2637,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
6561,2638,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
6562,2639,2019-11-11T08:37:42.643171Z,RESPONSE,"",,,,,"",,2019-11-11,2,11,1,lun,nov,11,4,2019
6563,2639,2019-11-12T16:45:38.764339Z,RISK,"",,,,,"",,2019-11-12,10,12,2,mar,nov,11,4,2019
6564,2639,2019-11-14T01:55:34.036061Z,APPROVED,DIGITAL,0.41,13600,41,,"",,2019-11-14,19,13,3,mié,nov,11,4,2019
6565,2639,2019-12-27T05:50:03.977203Z,TXN,"",,,,219.418683429988,"",,2019-12-27,23,26,4,jue,dic,12,4,2019
6566,2639,2019-12-27T07:24:57.839069Z,TXN,"",,,,111.744292349328,"",,2019-12-27,1,27,5,vie,dic,12,4,2019
6567,2639,2020-02-06T03:49:02.878867Z,TXN,"",,,,4920.86427872799,"",,2020-02-06,21,5,3,mié,feb,2,1,2020
6568,2640,2019-11-18T02:33:25.363238Z,RESPONSE,"",,,,,"",,2019-11-18,20,17,7,dom,nov,11,4,2019
6569,2640,2019-11-18T14:14:10.968864Z,RISK,"",,,,,"",,2019-11-18,8,18,1,lun,nov,11,4,2019
6570,2640,2019-11-20T13:44:11.995670Z,APPROVED,PLASTIC,0.43,20300,30,,"",,2019-11-20,7,20,3,mié,nov,11,4,2019
6571,2640,2019-11-21T20:09:47.712557Z,DELIVERED,"",,,,,53100,0,2019-11-21,14,21,4,jue,nov,11,4,2019
6572,2641,2019-11-11T06:33:13.828262Z,RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
6573,2641,2019-11-11T18:52:56.054064Z,RISK,"",,,,,"",,2019-11-11,12,11,1,lun,nov,11,4,2019
6574,2641,2019-11-18T22:35:20.165741Z,REJECTED,MOP,,,,,"",,2019-11-18,16,18,1,lun,nov,11,4,2019
6575,2643,2019-11-12T03:25:16.119293Z,RESPONSE,"",,,,,"",,2019-11-12,21,11,1,lun,nov,11,4,2019
6576,2643,2019-11-13T07:43:54.698390Z,RISK,"",,,,,"",,2019-11-13,1,13,3,mié,nov,11,4,2019
6577,2643,2019-11-15T06:15:49.419965Z,APPROVED,PLASTIC,0.47,15800,47,,"",,2019-11-15,0,15,5,vie,nov,11,4,2019
6578,2643,2019-11-17T04:35:36.318566Z,DELIVERED,"",,,,,11560,2,2019-11-17,22,16,6,sáb,nov,11,4,2019
6579,2643,2019-11-22T16:33:54.876326Z,TXN,"",,,,60.0247646279416,"",,2019-11-22,10,22,5,vie,nov,11,4,2019
6580,2643,2019-11-23T16:45:31.162954Z,TXN,"",,,,872.587174020841,"",,2019-11-23,10,23,6,sáb,nov,11,4,2019
6581,2643,2019-11-23T19:11:51.572458Z,TXN,"",,,,181.193933141655,"",,2019-11-23,13,23,6,sáb,nov,11,4,2019
6582,2643,2019-11-23T23:03:39.374151Z,TXN,"",,,,210.156414618923,"",,2019-11-23,17,23,6,sáb,nov,11,4,2019
6583,2645,2019-11-11T13:00:42.962775Z,RESPONSE,"",,,,,"",,2019-11-11,7,11,1,lun,nov,11,4,2019
6584,2645,2019-11-15T01:18:21.149107Z,RISK,"",,,,,"",,2019-11-15,19,14,4,jue,nov,11,4,2019
6585,2645,2019-11-17T22:28:59.814192Z,REJECTED,INCOME,,,,,"",,2019-11-17,16,17,7,dom,nov,11,4,2019
6586,2646,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
6587,2648,2019-11-12T15:19:24.696192Z,RESPONSE,"",,,,,"",,2019-11-12,9,12,2,mar,nov,11,4,2019
6588,2648,2019-11-12T22:55:37.830144Z,RISK,"",,,,,"",,2019-11-12,16,12,2,mar,nov,11,4,2019
6589,2648,2019-11-14T01:12:42.439507Z,REJECTED,MOP,,,,,"",,2019-11-14,19,13,3,mié,nov,11,4,2019
6590,2649,2019-11-12T08:19:45.626563Z,RESPONSE,"",,,,,"",,2019-11-12,2,12,2,mar,nov,11,4,2019
6591,2649,2019-11-14T08:11:41.930592Z,RISK,"",,,,,"",,2019-11-14,2,14,4,jue,nov,11,4,2019
6592,2649,2019-11-16T20:30:44.876275Z,APPROVED,PLASTIC,0.48,25100,39,,"",,2019-11-16,14,16,6,sáb,nov,11,4,2019
6593,2649,2019-11-17T08:41:55.734346Z,DELIVERED,"",,,,,53100,4,2019-11-17,2,17,7,dom,nov,11,4,2019
6594,2649,2019-11-17T10:16:41.967091Z,TXN,"",,,,29.4529983969739,"",,2019-11-17,4,17,7,dom,nov,11,4,2019
6595,2652,2019-11-18T21:46:18.805181Z,RESPONSE,"",,,,,"",,2019-11-18,15,18,1,lun,nov,11,4,2019
6596,2652,2019-11-22T13:16:32.179440Z,RISK,"",,,,,"",,2019-11-22,7,22,5,vie,nov,11,4,2019
6597,2652,2019-11-23T15:46:41.056723Z,APPROVED,PLASTIC,0.49,11800,46,,"",,2019-11-23,9,23,6,sáb,nov,11,4,2019
6598,2652,2019-11-24T09:02:49.395667Z,DELIVERED,"",,,,,53100,1,2019-11-24,3,24,7,dom,nov,11,4,2019
6599,2652,2019-11-24T09:51:27.328262Z,TXN,"",,,,249.98939808771,"",,2019-11-24,3,24,7,dom,nov,11,4,2019
6600,2652,2019-11-25T01:41:18.247862Z,TXN,"",,,,151564.447761228,"",,2019-11-25,19,24,7,dom,nov,11,4,2019
6601,2652,2019-11-25T10:49:37.541798Z,TXN,"",,,,104.564554899926,"",,2019-11-25,4,25,1,lun,nov,11,4,2019
6602,2653,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
6603,2654,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
6604,2655,2019-11-11T14:53:34.207238Z,RESPONSE,"",,,,,"",,2019-11-11,8,11,1,lun,nov,11,4,2019
6605,2655,2019-11-14T14:44:59.571946Z,RISK,"",,,,,"",,2019-11-14,8,14,4,jue,nov,11,4,2019
6606,2655,2019-11-18T14:11:37.701053Z,APPROVED,PLASTIC,0.4,17400,44,,"",,2019-11-18,8,18,1,lun,nov,11,4,2019
6607,2655,2019-11-19T18:42:42.366010Z,DELIVERED,"",,,,,64000,1,2019-11-19,12,19,2,mar,nov,11,4,2019
6608,2655,2019-11-20T09:33:46.617149Z,TXN,"",,,,593.637446339608,"",,2019-11-20,3,20,3,mié,nov,11,4,2019
6609,2655,2019-12-04T23:39:53.422099Z,TXN,"",,,,4398.66883973116,"",,2019-12-04,17,4,3,mié,dic,12,4,2019
6610,2655,2019-12-19T18:39:44.514115Z,TXN,"",,,,83.4176872986273,"",,2019-12-19,12,19,4,jue,dic,12,4,2019
6611,2655,2019-12-25T09:22:02.301888Z,TXN,"",,,,40.8133578811769,"",,2019-12-25,3,25,3,mié,dic,12,4,2019
6612,2657,2019-11-11T07:26:37.613530Z,RESPONSE,"",,,,,"",,2019-11-11,1,11,1,lun,nov,11,4,2019
6613,2657,2019-11-14T10:43:00.101366Z,RISK,"",,,,,"",,2019-11-14,4,14,4,jue,nov,11,4,2019
6614,2657,2019-11-23T02:58:12.672451Z,REJECTED,MOP,,,,,"",,2019-11-23,20,22,5,vie,nov,11,4,2019
6615,2658,2019-11-19T16:56:21.574291Z,RESPONSE,"",,,,,"",,2019-11-19,10,19,2,mar,nov,11,4,2019
6616,2658,2019-11-22T12:26:26.676557Z,RISK,"",,,,,"",,2019-11-22,6,22,5,vie,nov,11,4,2019
6617,2658,2019-11-22T16:55:32.865514Z,REJECTED,USAGE,,,,,"",,2019-11-22,10,22,5,vie,nov,11,4,2019
6618,2659,2019-11-11T16:14:00.751603Z,RESPONSE,"",,,,,"",,2019-11-11,10,11,1,lun,nov,11,4,2019
